fdc_id,data_type,description,protein_g,fat_g,carb_g,energy_kcal,fiber_g,sodium_mg,cholesterol_mg,satfat_g,sugars_g,desc_tokens,has_pork,has_beef,has_meat,brand,variant,product,verb,adj
167604,sr_legacy_food,"Potatoes, hash brown, refrigerated, unprepared",1.75,0.08,19.16,84.0,1.8,42.0,0.0,,0.91,"['potatoes', 'hash brown', 'refrigerated', 'unprepared']",False,False,False,['hash brown'],"['refrigerated', 'unprepared']","['Potatoes', 'hash brown']",['refrigerated'],"['brown', 'unprepared']"
167605,sr_legacy_food,"Potatoes, hash brown, refrigerated, prepared, pan-fried in canola oil",3.24,10.3,33.99,242.0,3.6,77.0,0.0,0.805,1.16,"['potatoes', 'hash brown', 'refrigerated', 'prepared', 'pan-fried in canola oil']",False,False,False,[],"['hash brown', 'refrigerated', 'prepared', 'pan-fried in canola oil']",['Potatoes'],"['refrigerated', 'prepared']","['brown', 'pan-fried']"
167606,sr_legacy_food,"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",2.16,8.92,35.58,182.0,5.7,146.0,0.0,1.157,12.9,"['sweet potatoes', 'french fried', 'frozen as packaged', 'salt added in processing']",False,False,False,[],"['french fried', 'frozen as packaged', 'salt added']",['Sweet Potatoes'],"['frozen', 'packaged', 'added']","['Sweet', 'french']"
167607,sr_legacy_food,"Moose, meat, raw (Alaska Native)",22.3,1.5,0.0,103.0,0.0,65.0,54.0,0.22,0.0,"['moose', 'meat', 'raw (alaska native)']",False,False,True,[],"['raw', 'Alaska Native']","['Moose', 'meat']",[],['raw']
167611,sr_legacy_food,"Oil, bearded seal (Oogruk) (Alaska Native)",0.56,99.6,0.0,899.0,,0.0,52.0,10.926,,"['oil', 'bearded seal (oogruk) (alaska native)']",False,False,False,[],['Oogruk'],['Oil'],[],['bearded']
167615,sr_legacy_food,"Fish, salmon, king, chinook, smoked, brined (Alaska Native)",39.9,30.0,0.0,430.0,0.0,693.0,107.0,6.97,,"['fish', 'salmon', 'king', 'chinook', 'smoked', 'brined (alaska native)']",False,False,True,[],"['smoked', 'brined']","['Fish', 'salmon', 'king', 'chinook']","['smoked', 'brined']",[]
167620,sr_legacy_food,"Tea, tundra, herb and laborador combination (Alaska Native)",0.0,0.0,0.2,1.0,,132.0,0.0,0.0,,"['tea', 'tundra', 'herb and laborador combination (alaska native)']",False,False,False,[],"['herb and laborador combination', 'Alaska Native']","['Tea', 'tundra']",[],[]
167627,sr_legacy_food,"Mush, blue corn with ash (Navajo)",0.66,0.49,11.74,54.0,1.1,8.0,,0.074,0.19,"['mush', 'blue corn with ash (navajo)']",False,False,False,[],['Navajo'],"['Mush', 'blue corn']",[],"['Mush', 'blue']"
167628,sr_legacy_food,"Cornmeal, blue (Navajo)",10.4,5.44,76.93,398.0,8.7,7.0,,0.886,1.81,"['cornmeal', 'blue (navajo)']",False,False,False,[],"['blue', 'Navajo']",['Cornmeal'],[],['blue']
167629,sr_legacy_food,"Melon, banana (Navajo)",0.84,0.2,4.06,21.0,0.3,11.0,,,3.36,"['melon', 'banana (navajo)']",False,False,False,[],['Navajo'],"['Melon', 'banana']",[],[]
167630,sr_legacy_food,Chilchen (Red Berry Beverage) (Navajo),0.81,0.63,8.68,44.0,,15.0,,0.075,2.6,['chilchen (red berry beverage) (navajo)'],False,False,False,['Chilchen'],"['Chilchen', 'Navajo']",['Red Berry Beverage'],[],['Red']
167631,sr_legacy_food,"Corn, dried (Navajo)",9.88,5.22,74.93,386.0,,13.0,,0.82,5.38,"['corn', 'dried (navajo)']",False,False,False,['Navajo'],['Navajo'],"['Corn', 'dried']",['dried'],[]
167633,sr_legacy_food,"Bread, kneel down (Navajo)",4.29,2.21,39.47,195.0,,126.0,,0.353,3.74,"['bread', 'kneel down (navajo)']",False,False,False,[],['Navajo'],['Bread'],['kneel'],[]
167634,sr_legacy_food,"Mutton, cooked, roasted (Navajo)",33.43,11.09,0.08,234.0,,135.0,109.0,5.142,,"['mutton', 'cooked', 'roasted (navajo)']",False,False,True,[],"['roasted', 'Navajo']",['Mutton'],"['cooked', 'roasted']",[]
167635,sr_legacy_food,"Frybread, made with lard (Navajo)",6.69,12.22,48.26,330.0,,329.0,7.0,4.621,2.03,"['frybread', 'made with lard (navajo)']",True,False,True,[],['Navajo'],['Frybread'],['made'],[]
167636,sr_legacy_food,Tamales (Navajo),6.28,6.12,18.12,153.0,3.1,427.0,17.0,2.396,0.99,['tamales (navajo)'],False,False,False,[],['Navajo'],['Tamales'],[],[]
167637,sr_legacy_food,"Stew, steamed corn (Navajo)",8.82,3.75,10.8,112.0,2.3,104.0,,1.603,0.51,"['stew', 'steamed corn (navajo)']",False,False,False,[],['Navajo'],['Stew'],['steamed'],[]
167638,sr_legacy_food,"Fish, halibut, raw, with skin (Alaska Native)",20.53,2.92,1.81,116.0,0.0,79.0,72.0,0.726,0.0,"['fish', 'halibut', 'raw', 'with skin (alaska native)']",False,False,True,[],"['raw', 'with skin']","['Fish', 'halibut']",[],['raw']
167639,sr_legacy_food,"Fish, salmon, coho (silver), raw (Alaska Native)",22.56,5.57,0.0,140.0,0.0,58.0,58.0,0.904,0.0,"['fish', 'salmon', 'coho (silver)', 'raw (alaska native)']",False,False,True,[],"['silver', 'raw', 'Alaska Native']","['Fish', 'salmon', 'coho']",[],['raw']
167640,sr_legacy_food,"Blueberries, wild, raw (Alaska Native)",1.22,0.76,12.31,61.0,2.6,6.0,,,6.46,"['blueberries', 'wild', 'raw (alaska native)']",False,False,False,['Alaska Native'],"['wild', 'raw']",['Blueberries'],[],"['wild', 'raw']"
167641,sr_legacy_food,"Oil, spotted seal (Alaska Native)",0.0,99.32,0.0,894.0,0.0,0.0,,14.74,0.0,"['oil', 'spotted seal (alaska native)']",False,False,False,[],[],['Oil'],['spotted'],[]
167642,sr_legacy_food,"Fish, salmon, red, canned, bones removed (Alaska Native)",27.31,5.76,0.0,161.0,0.0,390.0,69.0,0.92,0.0,"['fish', 'salmon', 'red', 'canned', 'bones removed (alaska native)']",False,False,True,['Alaska Native'],"['red', 'canned', 'bones removed']","['Fish', 'salmon', 'canned']",['removed'],"['red', 'canned']"
167643,sr_legacy_food,"Fish, whitefish, eggs (Alaska Native)",14.66,2.88,4.89,104.0,0.0,160.0,439.0,0.496,0.0,"['fish', 'whitefish', 'eggs (alaska native)']",False,False,True,[],[],"['Fish', 'whitefish', 'eggs']",[],[]
167644,sr_legacy_food,"Caribou, rump meat, half dried (Alaska Native)",52.06,5.23,0.0,255.0,0.0,390.0,141.0,1.55,0.0,"['caribou', 'rump meat', 'half dried (alaska native)']",False,False,True,[],"['half dried', 'Alaska Native']","['Caribou', 'rump meat']",['dried'],[]
167645,sr_legacy_food,"Fish, salmon, red, (sockeye), canned, smoked (Alaska Native)",35.19,7.26,0.0,206.0,0.0,600.0,93.0,1.48,0.0,"['fish', 'salmon', 'red', '(sockeye)', 'canned', 'smoked (alaska native)']",False,False,True,['Alaska Native'],"['red', 'sockeye', 'smoked', 'Alaska Native']","['Fish', 'salmon', 'canned']",['smoked'],"['red', 'canned']"
167646,sr_legacy_food,"Fish, salmon, red, (sockeye), kippered (Alaska Native)",24.5,4.75,0.0,141.0,0.0,460.0,68.0,0.8,0.0,"['fish', 'salmon', 'red', '(sockeye)', 'kippered (alaska native)']",False,False,True,[],"['red', 'kippered']","['salmon', 'sockeye']",['kippered'],['red']
167647,sr_legacy_food,"Fish, salmon, king, with skin, kippered, (Alaska Native)",23.19,12.95,0.0,209.0,0.0,870.0,67.0,2.44,0.0,"['fish', 'salmon', 'king', 'with skin', 'kippered', '(alaska native)']",False,False,True,[],"['king', 'with skin', 'kippered']","['salmon', 'king']",['kippered'],[]
167648,sr_legacy_food,"Fish, sheefish, raw (Alaska Native)",22.25,2.84,0.0,115.0,0.0,52.0,56.0,0.49,0.0,"['fish', 'sheefish', 'raw (alaska native)']",False,False,True,[],['raw'],"['Fish', 'sheefish']",[],"['sheefish', 'raw']"
167651,sr_legacy_food,"Buffalo, free range, top round steak, cooked (Shoshone Bannock)",32.51,1.8,0.0,146.0,,41.0,82.0,0.595,,"['buffalo', 'free range', 'top round steak', 'cooked (shoshone bannock)']",False,False,False,[],"['free range', 'cooked']","['Buffalo', 'top round steak']",['cooked'],"['free', 'top', 'round']"
167652,sr_legacy_food,"Elk, free range, roast, eye of round, raw (Shoshone Bannock)",19.74,2.1,0.0,98.0,0.0,43.0,,0.828,0.0,"['elk', 'free range', 'roast', 'eye of round', 'raw (shoshone bannock)']",False,False,False,[],"['free range', 'roast', 'raw']","['Elk', 'eye of round']",[],"['free', 'round', 'raw']"
167653,sr_legacy_food,"Corn, dried, yellow (Northern Plains Indians)",14.48,10.64,66.27,419.0,20.5,4.0,,1.974,21.32,"['corn', 'dried', 'yellow (northern plains indians)']",False,False,False,[],['yellow'],"['Corn', 'dried']",['dried'],"['yellow', 'Northern']"
167654,sr_legacy_food,"Smelt, dried (Alaska Native)",56.19,17.9,0.0,386.0,0.0,420.0,249.0,3.59,0.0,"['smelt', 'dried (alaska native)']",False,False,False,['Alaska Native'],"['dried', 'Alaska Native']",['Smelt'],['dried'],[]
167655,sr_legacy_food,"Frybread, made with lard (Apache)",8.38,10.14,46.01,309.0,1.7,671.0,4.0,3.631,1.54,"['frybread', 'made with lard (apache)']",True,False,True,[],['Apache'],['Frybread'],['made'],[]
167656,sr_legacy_food,Corned beef and potatoes in tortilla (Apache),7.91,8.31,29.35,224.0,1.5,511.0,11.0,3.366,1.79,['corned beef and potatoes in tortilla (apache)'],False,True,True,[],['Apache'],['Corned beef and potatoes in tortilla'],[],[]
167657,sr_legacy_food,"ON THE BORDER, soft taco with ground beef, cheese and lettuce",13.19,11.05,19.28,229.0,1.8,646.0,30.0,4.848,1.84,"['on the border', 'soft taco with ground beef', 'cheese and lettuce']",False,True,True,['ON THE BORDER'],[],"['soft taco', 'ground beef']",[],['soft']
167658,sr_legacy_food,"Restaurant, Mexican, soft taco with ground beef, cheese and lettuce",12.56,10.81,17.92,219.0,1.5,509.0,34.0,4.486,2.39,"['restaurant', 'mexican', 'soft taco with ground beef', 'cheese and lettuce']",False,True,True,"['Restaurant', 'Mexican']",['soft taco'],"['soft taco', 'ground beef', 'cheese and lettuce']",[],"['Mexican', 'soft']"
167659,sr_legacy_food,"Restaurant, Latino, chicken and rice, entree, prepared",12.02,5.06,20.03,174.0,1.2,518.0,36.0,1.101,0.55,"['restaurant', 'latino', 'chicken and rice', 'entree', 'prepared']",False,False,True,"['Restaurant', 'Latino']",['Latino'],"['chicken and rice', 'entree']",['prepared'],['Latino']
167660,sr_legacy_food,"Restaurant, Latino, empanadas, beef, prepared",11.31,18.37,31.19,335.0,2.0,440.0,26.0,5.156,1.84,"['restaurant', 'latino', 'empanadas', 'beef', 'prepared']",False,True,True,['Restaurant'],['Latino'],"['empanadas', 'beef']",['prepared'],['Latino']
167661,sr_legacy_food,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",5.59,9.01,31.49,229.0,5.8,305.0,,2.188,1.3,"['restaurant', 'latino', 'pupusas con frijoles (pupusas', 'bean)']",False,False,False,"['Restaurant', 'Latino']",[],['pupusas'],[],['Latino']
167662,sr_legacy_food,"Restaurant, Latino, pupusas con queso (pupusas, cheese)",11.72,13.25,22.39,256.0,2.9,400.0,32.0,6.479,1.2,"['restaurant', 'latino', 'pupusas con queso (pupusas', 'cheese)']",False,False,False,"['Restaurant', 'Latino']",[],"['pupusas', 'cheese']",[],['Latino']
167663,sr_legacy_food,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",11.51,10.43,23.02,232.0,2.6,426.0,29.0,3.166,1.45,"['restaurant', 'latino', 'pupusas del cerdo (pupusas', 'pork)']",True,False,True,"['Restaurant', 'Latino']",['pupusas del cerdo'],"['pupusas del cerdo', 'pupusas']",[],[]
167664,sr_legacy_food,"Restaurant, Latino, tamale, corn",3.48,7.21,26.68,186.0,3.2,277.0,17.0,2.629,7.42,"['restaurant', 'latino', 'tamale', 'corn']",False,False,False,['Restaurant'],['Latino'],"['tamale', 'corn']",[],['Latino']
167665,sr_legacy_food,"Restaurant, Mexican, spanish rice",3.28,5.29,31.16,185.0,1.2,528.0,0.0,1.005,1.3,"['restaurant', 'mexican', 'spanish rice']",False,False,False,['Restaurant'],"['Mexican', 'spanish rice']",['spanish rice'],[],"['Mexican', 'spanish']"
167666,sr_legacy_food,"Restaurant, Mexican, refried beans",6.91,6.77,16.79,156.0,8.0,376.0,5.0,1.84,0.78,"['restaurant', 'mexican', 'refried beans']",False,False,False,"['Restaurant', 'Mexican']",['Mexican'],['refried beans'],[],['Mexican']
167667,sr_legacy_food,"Restaurant, Chinese, egg rolls, assorted",8.28,11.94,27.29,250.0,2.6,468.0,16.0,2.116,,"['restaurant', 'chinese', 'egg rolls', 'assorted']",False,False,False,"['Restaurant', 'Chinese']",['assorted'],['egg rolls'],['assorted'],['Chinese']
167668,sr_legacy_food,"Restaurant, Chinese, fried rice, without meat",4.05,2.96,32.79,174.0,1.1,387.0,18.0,0.54,0.56,"['restaurant', 'chinese', 'fried rice', 'without meat']",False,False,True,"['Restaurant', 'Chinese']",['without meat'],['fried rice'],['fried'],['Chinese']
167669,sr_legacy_food,"CRACKER BARREL, steak fries",3.26,13.18,30.87,255.0,3.5,43.0,0.0,2.369,0.86,"['cracker barrel', 'steak fries']",False,False,False,['CRACKER BARREL'],['steak fries'],['steak fries'],[],[]
167670,sr_legacy_food,"CRACKER BARREL, grilled sirloin steak",31.52,8.52,0.0,203.0,,180.0,87.0,3.045,,"['cracker barrel', 'grilled sirloin steak']",False,True,True,['CRACKER BARREL'],['CRACKER BARREL'],['grilled sirloin steak'],['grilled'],[]
167671,sr_legacy_food,"CRACKER BARREL, macaroni n' cheese plate, from kid's menu",6.46,11.51,15.58,192.0,0.7,374.0,16.0,4.197,2.83,"['cracker barrel', ""macaroni n' cheese plate"", ""from kid's menu""]",False,False,False,"[""kid's menu""]","['CRACKER BARREL', ""macaroni n' cheese plate""]",['CRACKER BARREL'],[],[]
167672,sr_legacy_food,"DENNY'S, french fries",3.41,14.13,35.2,282.0,3.5,44.0,0.0,2.534,0.85,"[""denny's"", 'french fries']",False,False,False,"[""DENNY'S""]",[],['french fries'],[],['french']
167673,sr_legacy_food,"DENNY'S, top sirloin steak",28.9,7.34,0.14,182.0,,349.0,82.0,2.595,,"[""denny's"", 'top sirloin steak']",False,True,True,"[""DENNY'S""]",['top sirloin steak'],['top sirloin steak'],[],['top']
167674,sr_legacy_food,"Restaurant, Chinese, lemon chicken",11.87,13.55,20.61,252.0,1.0,252.0,32.0,2.033,8.18,"['restaurant', 'chinese', 'lemon chicken']",False,False,True,"['Restaurant', 'Chinese']",['lemon chicken'],[],[],['Chinese']
167675,sr_legacy_food,"Restaurant, Chinese, general tso's chicken",12.9,16.36,23.99,295.0,0.9,435.0,53.0,2.76,11.6,"['restaurant', 'chinese', ""general tso's chicken""]",False,False,True,['Restaurant'],['general'],['chicken'],[],"['Chinese', 'general']"
167676,sr_legacy_food,"Restaurant, Chinese, kung pao chicken",9.76,6.98,6.87,129.0,1.5,402.0,26.0,1.352,3.03,"['restaurant', 'chinese', 'kung pao chicken']",False,False,True,"['Restaurant', 'Chinese']",['kung pao chicken'],['kung pao chicken'],[],['Chinese']
167677,sr_legacy_food,"Restaurant, Chinese, vegetable lo mein, without meat",4.77,2.35,20.16,121.0,1.3,430.0,0.0,0.464,2.63,"['restaurant', 'chinese', 'vegetable lo mein', 'without meat']",False,False,True,"['Restaurant', 'Chinese']",['without meat'],['vegetable lo mein'],[],['Chinese']
167678,sr_legacy_food,"Restaurant, Chinese, chicken and vegetables",8.18,4.56,5.38,95.0,0.9,413.0,21.0,0.77,2.93,"['restaurant', 'chinese', 'chicken and vegetables']",False,False,True,"['Restaurant', 'Chinese']",[],"['chicken', 'vegetables']",[],['Chinese']
167679,sr_legacy_food,"Restaurant, Chinese, orange chicken",14.46,12.68,22.46,262.0,0.8,553.0,61.0,2.422,13.6,"['restaurant', 'chinese', 'orange chicken']",False,False,True,"['Restaurant', 'Chinese']",['orange chicken'],[],[],"['Chinese', 'orange']"
167680,sr_legacy_food,"Restaurant, Italian, spaghetti with meat sauce",5.79,3.59,16.4,121.0,1.6,230.0,9.0,1.062,1.82,"['restaurant', 'italian', 'spaghetti with meat sauce']",False,False,True,"['Restaurant', 'Italian']",['spaghetti with meat sauce'],[],[],['Italian']
167681,sr_legacy_food,"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",0.45,0.04,87.38,218.0,0.1,404.0,0.0,0.0,0.0,"['beverages', 'fruit-flavored drink', 'dry powdered mix', 'low calorie', 'with aspartame']",False,False,False,[],"['dry powdered mix', 'low calorie', 'with aspartame']","['Beverages', 'fruit-flavored drink', 'dry powdered mix']","['flavored', 'powdered']","['dry', 'low']"
167682,sr_legacy_food,"Pectin, liquid",0.0,0.0,2.1,11.0,2.1,0.0,0.0,0.0,0.0,"['pectin', 'liquid']",False,False,False,[],['liquid'],['Pectin'],[],['liquid']
167683,sr_legacy_food,"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",6.4,10.1,26.11,221.0,0.8,104.0,10.0,5.528,8.52,"['frozen novelties', 'ice cream type', 'vanilla ice cream', 'light', 'no sugar added', 'chocolate coated']",False,False,False,['Frozen novelties'],"['light', 'no sugar added', 'chocolate coated']","['Frozen novelties', 'ice cream', 'vanilla ice cream']","['Frozen', 'added', 'coated']",[]
167684,sr_legacy_food,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",1.5,14.0,7.0,160.0,0.0,833.0,0.0,2.115,5.65,"['creamy dressing', 'made with sour cream and/or buttermilk and oil', 'reduced calorie']",False,False,False,[],"['made with sour cream and/or buttermilk and oil', 'reduced calorie']",['Creamy dressing'],"['made', 'reduced']","['Creamy', 'sour']"
167685,sr_legacy_food,"Bologna, beef and pork, low fat",11.5,19.3,2.6,230.0,0.0,1108.0,39.0,7.308,0.0,"['bologna', 'beef and pork', 'low fat']",True,True,True,['Bologna'],['low fat'],"['Bologna', 'beef and pork']",[],['low']
167686,sr_legacy_food,"Milk dessert, frozen, milk-fat free, chocolate",4.3,1.0,37.7,167.0,0.0,97.0,0.0,0.597,37.7,"['milk dessert', 'frozen', 'milk-fat free', 'chocolate']",False,False,False,['chocolate'],"['frozen', 'milk-fat free', 'chocolate']",['Milk dessert'],['frozen'],"['fat', 'free']"
167687,sr_legacy_food,"Whipped topping, frozen, low fat",3.0,13.1,23.6,224.0,0.0,72.0,2.0,11.273,23.6,"['whipped topping', 'frozen', 'low fat']",False,False,False,['frozen'],"['frozen', 'low fat']",['Whipped topping'],"['Whipped', 'topping', 'frozen']",['low']
167688,sr_legacy_food,"Cream substitute, powdered, light",1.9,15.7,73.4,431.0,0.0,229.0,0.0,3.8,73.4,"['cream substitute', 'powdered', 'light']",False,False,False,['Cream substitute'],"['powdered', 'light']",['Cream substitute'],[],"['powdered', 'light']"
167689,sr_legacy_food,"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",10.16,29.32,56.89,529.0,4.0,213.0,7.0,18.485,47.15,"['candies', 'mars snackfood us', ""m&m's peanut butter chocolate candies""]",False,False,False,"['MARS', 'M&M']",['Peanut Butter Chocolate'],['Candies'],[],[]
167690,sr_legacy_food,"Babyfood, apple yogurt dessert, strained",0.8,1.6,19.5,93.0,0.5,20.0,6.0,1.034,12.02,"['babyfood', 'apple yogurt dessert', 'strained']",False,False,False,['Babyfood'],"['apple yogurt dessert', 'strained']","['Babyfood', 'apple yogurt dessert']",['strained'],[]
167691,sr_legacy_food,"Vegetable oil-butter spread, reduced calorie",0.0,53.0,0.0,465.0,0.0,581.0,54.0,17.88,0.0,"['vegetable oil-butter spread', 'reduced calorie']",False,False,False,[],['reduced calorie'],['Vegetable oil-butter spread'],['reduced'],[]
167692,sr_legacy_food,"Salad dressing, blue or roquefort cheese dressing, light",2.1,2.7,13.2,86.0,0.0,939.0,10.0,0.628,3.6,"['salad dressing', 'blue or roquefort cheese dressing', 'light']",False,False,False,[],['light'],"['Salad dressing', 'blue or roquefort cheese dressing']",[],['blue']
167693,sr_legacy_food,"Salad dressing, french dressing, reduced calorie",0.4,13.0,27.0,227.0,0.0,804.0,0.0,1.872,25.92,"['salad dressing', 'french dressing', 'reduced calorie']",False,False,False,['french dressing'],['reduced calorie'],"['Salad dressing', 'french dressing']",['reduced'],['french']
167694,sr_legacy_food,"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",22.7,23.0,0.7,307.0,0.0,878.0,84.0,7.95,0.0,"['sausage', 'turkey and pork', 'fresh', 'bulk', 'patty or link', 'cooked']",True,False,True,['turkey and pork'],"['fresh', 'bulk', 'patty or link', 'cooked']",['Sausage'],['cooked'],['fresh']
167695,sr_legacy_food,"Mayonnaise, made with tofu",5.95,31.79,3.06,322.0,1.1,773.0,0.0,2.921,0.85,"['mayonnaise', 'made with tofu']",False,False,False,[],['made with tofu'],['Mayonnaise'],['made'],[]
167696,sr_legacy_food,"Frankfurter, beef, low fat",12.0,9.5,1.6,140.0,0.0,744.0,40.0,1.526,0.85,"['frankfurter', 'beef', 'low fat']",False,True,True,['beef'],['low fat'],"['Frankfurter', 'beef']",[],['low']
167697,sr_legacy_food,"Milk, buttermilk, fluid, cultured, reduced fat",4.1,2.0,5.3,56.0,0.0,105.0,8.0,1.242,5.3,"['milk', 'buttermilk', 'fluid', 'cultured', 'reduced fat']",False,False,False,[],"['cultured', 'reduced fat']","['Milk', 'buttermilk', 'fluid']","['cultured', 'reduced']",[]
167698,sr_legacy_food,"Pork sausage rice links, brown and serve, cooked",13.7,37.63,2.36,407.0,0.0,689.0,66.0,12.825,0.0,"['pork sausage rice links', 'brown and serve', 'cooked']",True,False,True,['Pork sausage'],"['brown and serve', 'cooked']","['Pork sausage', 'rice links']",['cooked'],['brown']
167699,sr_legacy_food,"Salad dressing, blue or roquefort cheese dressing, fat-free",1.52,1.01,25.6,115.0,1.8,814.0,2.0,0.45,7.44,"['salad dressing', 'blue or roquefort cheese dressing', 'fat-free']",False,False,False,[],['fat-free'],"['Salad dressing', 'blue or roquefort cheese dressing']",[],"['blue', 'fat', 'free']"
