fdc_id,description,product,item_prices,unpriced_items,priced_items,total_items,priced_share,adj,verb,total_price
167767,"Pineapple, canned, juice pack, drained",['pineapple juice pack'],{'pineapple juice pack': 13.2},[],1,1,1.0,['canned'],['drained'],13.2
167768,"Apricots, canned, heavy syrup, drained",['apricots'],{'apricots': 6.95},[],1,1,1.0,"['canned', 'heavy']",['drained'],6.95
167769,"Cherries, sour, canned, water pack, drained","['cherries', 'water pack']","{'cherries': 9.45, 'water pack': 13.2}",[],2,2,1.0,"['sour', 'canned']",['drained'],22.65
167770,"Cherries, sweet, canned, pitted, heavy syrup, drained",['cherries'],{'cherries': 9.45},[],1,1,1.0,"['sweet', 'canned', 'heavy']","['pitted', 'drained']",9.45
167771,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",['apple juice'],{'apple juice': 9.78},[],1,1,1.0,"['canned', 'unsweetened']","['bottled', 'added']",9.78
167774,"Grapefruit juice, pink, raw",['grapefruit juice'],{'grapefruit juice': 9.78},[],1,1,1.0,"['pink', 'raw']",[],9.78
167775,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid","['apple juice', 'concentrate']","{'apple juice': 9.78, 'concentrate': 21.9}",[],2,2,1.0,['unsweetened'],"['frozen', 'diluted', 'added']",31.68
167776,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",['pears'],{'pears': 4.95},[],1,1,1.0,['raw'],['Includes'],4.95
167777,"Pears, raw, red anjou",['pears'],{'pears': 4.95},[],1,1,1.0,"['raw', 'red']",[],4.95
167778,"Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)",['pears'],{'pears': 4.95},[],1,1,1.0,['raw'],['Includes'],4.95
167779,"Pears, raw, green anjou (Includes foods for USDA's Food Distribution Program)",['pears'],{'pears': 4.95},[],1,1,1.0,"['raw', 'green']",['Includes'],4.95
167780,Prune puree,['puree'],{'puree': 2.42},[],1,1,1.0,[],['Prune'],2.42
167787,"Pomegranate juice, bottled",['pomegranate juice'],{'pomegranate juice': 9.78},[],1,1,1.0,[],['bottled'],9.78
167792,Orange Pineapple Juice Blend,['pineapple juice blend'],{'pineapple juice blend': 7.95},[],1,1,1.0,['Orange'],[],7.95
167793,"Apples, raw, fuji, with skin (Includes foods for USDA's Food Distribution Program)",['apples'],{'apples': 5.9},[],1,1,1.0,['raw'],['Includes'],5.9
167794,"Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E",['juice'],{'juice': 9.78},[],1,1,1.0,['Orange'],"['chilled', 'includes', 'added']",9.78
167795,"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO","['fruit juice smoothie', 'juice']","{'fruit juice smoothie': 4.5, 'juice': 9.78}",[],2,2,1.0,['NAKED'],[],14.28
167796,"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE",['fruit juice smoothie'],{'fruit juice smoothie': 4.5},[],1,1,1.0,"['NAKED', 'GREEN']",[],4.5
167797,"Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST",['fruit juice smoothie'],{'fruit juice smoothie': 4.5},[],1,1,1.0,[],[],4.5
167798,"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS",['fruit juice smoothie'],{'fruit juice smoothie': 4.5},[],1,1,1.0,['GREEN'],[],4.5
167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana","['fruit juice smoothie', 'strawberry banana']","{'fruit juice smoothie': 4.5, 'strawberry banana': 4.5}",[],2,2,1.0,[],[],9.0
167800,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",['apple juice'],{'apple juice': 9.78},[],1,1,1.0,['unsweetened'],"['canned', 'bottled', 'added']",9.78
167802,"Lemon juice from concentrate, bottled, REAL LEMON",['lemon juice concentrate'],{'lemon juice concentrate': 21.9},[],1,1,1.0,['REAL'],['bottled'],21.9
167803,"Cranberry sauce, whole, canned, OCEAN SPRAY",['cranberry sauce'],{'cranberry sauce': 3.95},[],1,1,1.0,['whole'],['canned'],3.95
167804,"Cranberry sauce, jellied, canned, OCEAN SPRAY",['cranberry sauce'],{'cranberry sauce': 3.95},[],1,1,1.0,['jellied'],['canned'],3.95
167805,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",['ruby grapefruit juice blend'],{'ruby grapefruit juice blend': 7.95},[],1,1,1.0,['Red'],"['bottled', 'added']",7.95
167806,Baobab powder,['baobab powder'],{'baobab powder': 3.96},[],1,1,1.0,[],[],3.96
167807,"Cherry juice, tart",['cherry juice'],{'cherry juice': 9.78},[],1,1,1.0,[],[],9.78
167808,"Raspberries, puree, seedless","['raspberries', 'puree']","{'raspberries': 12.44, 'puree': 2.42}",[],2,2,1.0,[],[],14.86
167809,"Raspberries, puree, with seeds",['raspberries'],{'raspberries': 12.44},[],1,1,1.0,[],[],12.44
167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'separable', 'lean', 'fat', 'raw']","['trimmed', 'includes', 'cured']",6.15
167811,"Pork, fresh, backfat, raw",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'raw']",[],6.15
167812,"Pork, fresh, belly, raw",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'raw']",[],6.15
167813,"Pork, fresh, separable fat, raw",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'separable', 'raw']",[],6.15
167814,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw","['pork', 'leg', 'rump half']","{'pork': 6.15, 'leg': 6.8, 'rump half': 9.6}",[],3,3,1.0,"['fresh', 'separable', 'fat', 'raw']",[],22.55
167815,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted","['pork', 'leg', 'rump half']","{'pork': 6.15, 'leg': 6.8, 'rump half': 9.6}",[],3,3,1.0,"['fresh', 'separable', 'fat']","['cooked', 'roasted']",22.55
167816,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)","['pork', 'leg', 'half']","{'pork': 6.15, 'leg': 6.8, 'half': 9.6}",[],3,3,1.0,"['fresh', 'separable', 'raw']","['rump', 'Includes']",22.55
167817,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted","['pork', 'leg', 'rump half']","{'pork': 6.15, 'leg': 6.8, 'rump half': 9.6}",[],3,3,1.0,"['fresh', 'separable']","['cooked', 'roasted']",22.55
167818,"Pork, fresh, loin, whole, separable lean and fat, raw",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'whole', 'separable', 'lean', 'fat', 'raw']",[],6.15
167819,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'whole', 'separable', 'lean', 'fat']","['cooked', 'braised']",16.4
167820,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'whole', 'separable', 'fat']","['cooked', 'broiled']",16.4
167821,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'whole', 'separable', 'fat']","['cooked', 'roasted']",16.4
167822,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw","['pork', 'loin', 'blade']","{'pork': 6.15, 'loin': 10.25}",['blade'],2,3,0.6666666666666666,"['fresh', 'separable', 'lean', 'fat', 'raw']",[],0.0
167823,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'braised']",6.15
167824,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'broiled']",16.4
167825,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted","['pork', 'loin', 'blade']","{'pork': 6.15, 'loin': 10.25}",['blade'],2,3,0.6666666666666666,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'roasted']",0.0
167826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised","['pork', 'center loin']","{'pork': 6.15, 'center loin': 10.25}",[],2,2,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'braised']",16.4
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'broiled']",16.4
167828,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'roasted']",16.4
167829,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'separable', 'raw']",[],16.4
167830,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'braised']",6.15
167831,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'broiled']",16.4
167832,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted","['pork', 'loin', 'center rib']","{'pork': 6.15, 'loin': 10.25, 'center rib': 17.6}",[],3,3,1.0,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'roasted']",34.0
167833,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw","['pork', 'loin', 'center rib']","{'pork': 6.15, 'loin': 10.25, 'center rib': 17.6}",[],3,3,1.0,"['fresh', 'separable', 'raw']",[],34.0
167834,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised","['pork', 'loin', 'sirloin']","{'pork': 6.15, 'loin': 10.25}",['sirloin'],2,3,0.6666666666666666,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'braised']",0.0
167835,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled","['pork', 'loin', 'sirloin']","{'pork': 6.15, 'loin': 10.25}",['sirloin'],2,3,0.6666666666666666,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'broiled']",0.0
167836,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted","['pork', 'loin', 'sirloin']","{'pork': 6.15, 'loin': 10.25}",['sirloin'],2,3,0.6666666666666666,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'roasted']",0.0
167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw","['pork', 'loin', 'sirloin']","{'pork': 6.15, 'loin': 10.25}",['sirloin'],2,3,0.6666666666666666,"['fresh', 'separable', 'raw']",[],0.0
167838,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised","['pork', 'loin', 'sirloin']","{'pork': 6.15, 'loin': 10.25}",['sirloin'],2,3,0.6666666666666666,"['fresh', 'separable', 'lean']","['cooked', 'braised']",0.0
167839,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'top', 'boneless', 'separable', 'lean', 'fat', 'raw']",[],16.4
167840,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'top', 'boneless', 'separable', 'lean', 'fat']","['cooked', 'braised']",16.4
167841,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'top', 'boneless', 'separable', 'lean', 'fat']","['cooked', 'broiled']",16.4
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'top', 'boneless', 'separable', 'lean', 'fat']","['cooked', 'roasted']",16.4
167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,"['fresh', 'whole', 'separable', 'lean', 'fat', 'raw']",[],17.05
167844,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,"['fresh', 'whole', 'separable', 'lean', 'fat']","['cooked', 'roasted']",17.05
167845,"Pork, fresh, shoulder, whole, separable lean only, raw","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,"['fresh', 'whole', 'separable', 'raw']",[],17.05
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,"['fresh', 'whole', 'separable']","['cooked', 'roasted']",17.05
167847,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,"['fresh', 'separable']","['cooked', 'braised']",17.05
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,"['fresh', 'separable']","['cooked', 'roasted']",17.05
167849,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw","['pork', 'shoulder', 'boston butt', 'blade']","{'pork': 6.15, 'shoulder': 10.9, 'boston butt': 7.5}",['blade'],3,4,0.75,"['fresh', 'separable', 'fat', 'raw']",[],0.0
167850,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised","['pork', 'shoulder', 'boston butt', 'blade']","{'pork': 6.15, 'shoulder': 10.9, 'boston butt': 7.5}",['blade'],3,4,0.75,"['fresh', 'separable', 'fat']","['cooked', 'braised']",0.0
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled","['pork', 'shoulder', 'blade', 'boston']","{'pork': 6.15, 'shoulder': 10.9}","['blade', 'boston']",2,4,0.5,"['fresh', 'separable', 'fat']","['cooked', 'broiled']",0.0
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted","['pork', 'shoulder', 'blade', 'boston']","{'pork': 6.15, 'shoulder': 10.9}","['blade', 'boston']",2,4,0.5,"['fresh', 'separable']","['cooked', 'roasted']",0.0
167853,"Pork, fresh, spareribs, separable lean and fat, raw","['pork', 'spareribs']",{'pork': 6.15},['spareribs'],1,2,0.5,"['fresh', 'separable', 'lean', 'fat', 'raw']",[],0.0
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised","['pork', 'spareribs']",{'pork': 6.15},['spareribs'],1,2,0.5,"['fresh', 'separable', 'lean', 'fat']","['cooked', 'braised']",0.0
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",['pork'],{'pork': 6.15},[],1,1,1.0,"['fresh', 'separable']","['trimmed', 'cooked']",6.15
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered","['pork', 'variety meats products', 'chitterlings']",{'pork': 6.15},"['variety meats products', 'chitterlings']",1,3,0.3333333333333333,['fresh'],"['cooked', 'simmered']",0.0
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw","['pork', 'variety meats products', 'ears']","{'pork': 6.15, 'ears': 7.2}",['variety meats products'],2,3,0.6666666666666666,"['fresh', 'raw']",['frozen'],0.0
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered","['pork', 'variety meats products', 'ears']","{'pork': 6.15, 'ears': 7.2}",['variety meats products'],2,3,0.6666666666666666,['fresh'],"['frozen', 'cooked', 'simmered']",0.0
167859,"Pork, fresh, variety meats and by-products, feet, raw","['pork', 'variety meats products', 'feet']","{'pork': 6.15, 'feet': 5.94}",['variety meats products'],2,3,0.6666666666666666,"['fresh', 'raw']",[],0.0
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised","['pork', 'variety meats products', 'kidneys']","{'pork': 6.15, 'kidneys': 8.0}",['variety meats products'],2,3,0.6666666666666666,['fresh'],"['cooked', 'braised']",0.0
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw","['pork', 'variety meats products', 'leaf fat']","{'pork': 6.15, 'leaf fat': 6.62}",['variety meats products'],2,3,0.6666666666666666,"['fresh', 'raw']",[],0.0
167862,"Pork, fresh, variety meats and by-products, liver, raw","['pork', 'variety meats products', 'liver']","{'pork': 6.15, 'liver': 5.11}",['variety meats products'],2,3,0.6666666666666666,"['fresh', 'raw']",[],0.0
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised","['pork', 'variety meats products', 'liver']","{'pork': 6.15, 'liver': 5.11}",['variety meats products'],2,3,0.6666666666666666,['fresh'],"['cooked', 'braised']",0.0
167864,"Pork, fresh, variety meats and by-products, lungs, raw","['pork', 'variety meats products', 'lungs']",{'pork': 6.15},"['variety meats products', 'lungs']",1,3,0.3333333333333333,"['fresh', 'raw']",[],0.0
167865,"Pork, fresh, variety meats and by-products, spleen, raw","['pork', 'variety meats products', 'spleen']",{'pork': 6.15},"['variety meats products', 'spleen']",1,3,0.3333333333333333,"['fresh', 'raw']",[],0.0
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised","['pork', 'variety meats products', 'spleen']",{'pork': 6.15},"['variety meats products', 'spleen']",1,3,0.3333333333333333,['fresh'],"['cooked', 'braised']",0.0
167867,"Pork, fresh, variety meats and by-products, stomach, raw","['pork', 'variety meats products', 'stomach']","{'pork': 6.15, 'stomach': 8.0}",['variety meats products'],2,3,0.6666666666666666,"['fresh', 'raw']",[],0.0
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried","['pork', 'loin']","{'pork': 6.15, 'loin': 10.25}",[],2,2,1.0,"['fresh', 'separable', 'pan-fried']",['cooked'],16.4
167869,"Canadian bacon, unprepared",['bacon'],{'bacon': 9.88},[],1,1,1.0,"['Canadian', 'unprepared']",[],9.88
167870,"Pork, cured, feet, pickled","['pork', 'feet']","{'pork': 6.15, 'feet': 5.94}",[],2,2,1.0,[],"['cured', 'pickled']",12.09
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted","['pork', 'ham']","{'pork': 6.15, 'ham': 8.0}",[],2,2,1.0,"['boneless', 'extra', 'fat']","['cured', 'roasted']",14.15
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted","['pork', 'ham']","{'pork': 6.15, 'ham': 8.0}",[],2,2,1.0,"['boneless', 'regular', 'fat']","['cured', 'roasted']",14.15
167873,"Pork, cured, ham, patties, unheated","['pork', 'ham', 'patties']","{'pork': 6.15, 'ham': 8.0, 'patties': 5.7}",[],3,3,1.0,['unheated'],['cured'],19.85
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated","['pork', 'ham', 'steak']","{'pork': 6.15, 'ham': 8.0, 'steak': 14.25}",[],3,3,1.0,"['boneless', 'extra', 'unheated']",['cured'],28.4
167875,"Pork, cured, ham, whole, separable lean and fat, unheated","['pork', 'ham']","{'pork': 6.15, 'ham': 8.0}",[],2,2,1.0,"['whole', 'separable', 'lean', 'fat', 'unheated']",['cured'],14.15
167876,"Pork, cured, ham, whole, separable lean only, unheated",['pork'],{'pork': 6.15},[],1,1,1.0,"['ham', 'whole', 'separable', 'unheated']",['cured'],6.15
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated","['pork', 'fat']","{'pork': 6.15, 'fat': 6.62}",[],2,2,1.0,"['separable', 'unheated']",['cured'],12.77
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted","['pork', 'fat']","{'pork': 6.15, 'fat': 6.62}",[],2,2,1.0,['separable'],"['cured', 'roasted']",12.77
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,"['separable', 'lean', 'fat']","['cured', 'roasted']",17.05
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted","['pork', 'shoulder']","{'pork': 6.15, 'shoulder': 10.9}",[],2,2,1.0,['separable'],"['cured', 'roasted']",17.05
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered","['pork', 'variety meats products']",{'pork': 6.15},['variety meats products'],1,2,0.5,['fresh'],"['cooked', 'simmered']",0.0
